,country,happiness_score,economy_gdp,life_expectancy,year
640,United Kingdom,7.053999999999999,1.3330000000000002,0.996,2019
641,Ireland,7.021,1.499,0.9990000000000001,2019
642,Germany,6.985,1.3730000000000002,0.987,2019
643,Belgium,6.922999999999999,1.3559999999999999,0.986,2019
644,United States,6.892,1.433,0.8740000000000001,2019
645,Czech Republic,6.852,1.2690000000000001,0.92,2019
646,United Arab Emirates,6.825,1.5030000000000001,0.825,2019
647,Malta,6.726,1.3,0.9990000000000001,2019
648,Mexico,6.595,1.07,0.861,2019
649,France,6.5920000000000005,1.324,1.045,2019
650,Taiwan,6.446000000000001,1.368,0.914,2019
651,Chile,6.444,1.159,0.92,2019
652,Guatemala,6.436,0.8,0.746,2019
653,Saudi Arabia,6.375,1.403,0.795,2019
654,Qatar,6.374,1.6840000000000002,0.871,2019
655,Spain,6.354,1.286,1.062,2019
656,Panama,6.321000000000001,1.149,0.91,2019
657,Brazil,6.3,1.004,0.802,2019
658,Uruguay,6.292999999999999,1.124,0.8909999999999999,2019
659,Singapore,6.2620000000000005,1.5719999999999998,1.141,2019
660,El Salvador,6.252999999999999,0.794,0.789,2019
661,Italy,6.223,1.294,1.0390000000000001,2019
662,Bahrain,6.199,1.3619999999999999,0.871,2019
663,Slovakia,6.1979999999999995,1.246,0.8809999999999999,2019
664,Trinidad & Tobago,6.192,1.2309999999999999,0.713,2019
665,Poland,6.182,1.206,0.884,2019
666,Uzbekistan,6.1739999999999995,0.745,0.7559999999999999,2019
667,Lithuania,6.149,1.238,0.818,2019
668,Colombia,6.125,0.985,0.841,2019
669,Slovenia,6.117999999999999,1.258,0.953,2019
670,Nicaragua,6.105,0.6940000000000001,0.835,2019
671,Kosovo,6.1,0.882,0.758,2019
672,Argentina,6.086,1.092,0.8809999999999999,2019
673,Romania,6.07,1.162,0.825,2019
674,Cyprus,6.046,1.263,1.042,2019
675,Ecuador,6.028,0.912,0.868,2019
676,Kuwait,6.021,1.5,0.8079999999999999,2019
677,Thailand,6.007999999999999,1.05,0.828,2019
678,Latvia,5.94,1.187,0.812,2019
679,South Korea,5.895,1.301,1.036,2019
680,Estonia,5.893,1.237,0.8740000000000001,2019
681,Jamaica,5.89,0.831,0.831,2019
682,Mauritius,5.888,1.12,0.7979999999999999,2019
683,Japan,5.886,1.327,1.088,2019
684,Honduras,5.86,0.642,0.828,2019
685,Kazakhstan,5.809,1.173,0.7290000000000001,2019
686,Bolivia,5.779,0.7759999999999999,0.706,2019
687,Hungary,5.757999999999999,1.2009999999999998,0.828,2019
688,Paraguay,5.742999999999999,0.855,0.777,2019
689,Northern Cyprus,5.718,1.263,1.042,2019
690,Peru,5.697,0.96,0.8540000000000001,2019
691,Portugal,5.693,1.2209999999999999,0.9990000000000001,2019
692,Pakistan,5.653,0.677,0.535,2019
693,Russia,5.648,1.183,0.726,2019
694,Philippines,5.631,0.807,0.657,2019
695,Serbia,5.603,1.004,0.8540000000000001,2019
696,Moldova,5.529,0.685,0.7390000000000001,2019
697,Libya,5.525,1.044,0.6729999999999999,2019
698,Montenegro,5.523,1.051,0.871,2019
699,Tajikistan,5.4670000000000005,0.493,0.718,2019
700,Croatia,5.432,1.155,0.914,2019
701,Hong Kong,5.43,1.4380000000000002,1.122,2019
702,Dominican Republic,5.425,1.015,0.779,2019
703,Bosnia and Herzegovina,5.386,0.945,0.845,2019
704,Turkey,5.372999999999999,1.183,0.8079999999999999,2019
705,Malaysia,5.3389999999999995,1.2209999999999999,0.828,2019
706,Belarus,5.3229999999999995,1.067,0.789,2019
707,Greece,5.287000000000001,1.181,0.9990000000000001,2019
708,Mongolia,5.285,0.948,0.667,2019
709,North Macedonia,5.274,0.983,0.838,2019
710,Nigeria,5.265,0.696,0.245,2019
711,Kyrgyzstan,5.261,0.551,0.723,2019
712,Turkmenistan,5.247000000000001,1.052,0.657,2019
713,Algeria,5.211,1.002,0.785,2019
714,Morocco,5.207999999999999,0.8009999999999999,0.782,2019
715,Azerbaijan,5.207999999999999,1.043,0.769,2019
716,Lebanon,5.197,0.987,0.815,2019
717,Indonesia,5.192,0.9309999999999999,0.66,2019
718,China,5.191,1.0290000000000001,0.893,2019
719,Vietnam,5.175,0.741,0.851,2019
720,Bhutan,5.082,0.813,0.604,2019
721,Cameroon,5.044,0.5489999999999999,0.331,2019
722,Bulgaria,5.011,1.092,0.815,2019
723,Ghana,4.996,0.611,0.486,2019
724,Ivory Coast,4.944,0.569,0.23199999999999998,2019
725,Nepal,4.913,0.446,0.677,2019
726,Jordan,4.906000000000001,0.8370000000000001,0.815,2019
727,Benin,4.883,0.39299999999999996,0.397,2019
728,Congo (Brazzaville),4.812,0.6729999999999999,0.508,2019
729,Gabon,4.7989999999999995,1.057,0.5710000000000001,2019
730,Laos,4.796,0.764,0.551,2019
731,South Africa,4.7219999999999995,0.96,0.469,2019
732,Albania,4.718999999999999,0.9470000000000001,0.8740000000000001,2019
733,Venezuela,4.707,0.96,0.805,2019
734,Cambodia,4.7,0.574,0.637,2019
735,Palestinian Territories,4.696000000000001,0.657,0.672,2019
736,Senegal,4.681,0.45,0.5710000000000001,2019
737,Somalia,4.668,0.0,0.268,2019
738,Namibia,4.638999999999999,0.879,0.47700000000000004,2019
739,Niger,4.628,0.138,0.366,2019
740,Burkina Faso,4.587,0.331,0.38,2019
741,Armenia,4.559,0.85,0.815,2019
742,Iran,4.548,1.1,0.785,2019
743,Guinea,4.534,0.38,0.375,2019
744,Georgia,4.519,0.8859999999999999,0.752,2019
745,Gambia,4.516,0.308,0.428,2019
746,Kenya,4.5089999999999995,0.512,0.581,2019
747,Mauritania,4.49,0.57,0.489,2019
748,Mozambique,4.466,0.204,0.39,2019
749,Tunisia,4.461,0.9209999999999999,0.815,2019
750,Bangladesh,4.456,0.562,0.723,2019
751,Iraq,4.437,1.043,0.574,2019
752,Congo (Kinshasa),4.418,0.094,0.35700000000000004,2019
753,Mali,4.39,0.385,0.308,2019
754,Sierra Leone,4.374,0.268,0.242,2019
755,Sri Lanka,4.3660000000000005,0.9490000000000001,0.831,2019
756,Myanmar,4.36,0.71,0.555,2019
757,Chad,4.35,0.35,0.192,2019
758,Ukraine,4.332,0.82,0.7390000000000001,2019
759,Ethiopia,4.2860000000000005,0.336,0.532,2019
760,Swaziland,4.212,0.8109999999999999,0.0,2019
761,Uganda,4.189,0.332,0.44299999999999995,2019
762,Egypt,4.166,0.9129999999999999,0.644,2019
763,Zambia,4.107,0.578,0.426,2019
764,Togo,4.085,0.275,0.41,2019
765,India,4.015,0.755,0.588,2019
766,Liberia,3.975,0.073,0.44299999999999995,2019
767,Comoros,3.9730000000000003,0.27399999999999997,0.505,2019
768,Madagascar,3.9330000000000003,0.27399999999999997,0.555,2019
769,Lesotho,3.802,0.489,0.168,2019
770,Burundi,3.775,0.046,0.38,2019
771,Zimbabwe,3.6630000000000003,0.366,0.433,2019
772,Haiti,3.597,0.32299999999999995,0.449,2019
773,Botswana,3.488,1.041,0.5379999999999999,2019
774,Syria,3.4619999999999997,0.619,0.44,2019
775,Malawi,3.41,0.191,0.495,2019
776,Yemen,3.38,0.287,0.46299999999999997,2019
777,Rwanda,3.3339999999999996,0.359,0.614,2019
778,Tanzania,3.2310000000000003,0.47600000000000003,0.499,2019
779,Afghanistan,3.2030000000000003,0.35,0.361,2019
780,Central African Republic,3.083,0.026000000000000002,0.105,2019
781,South Sudan,2.853,0.306,0.295,2019
